"account.length","area.code","international.plan","voice.mail.plan","number.vmail.messages","total.day.minutes","total.day.calls","total.eve.minutes","total.eve.calls","total.night.minutes","total.night.calls","total.intl.minutes","total.intl.calls","number.customer.service.calls","Status","avg.minute.day","avg.minute.eve","avg.minute.night","avg.minute.intl"
117,415,"no","no",0,198.5,75,179.8,92,234.1,119,10.6,6,0,"False",2.64666666666667,1.95434782608696,1.9672268907563,1.76666666666667
65,415,"no","no",0,213.4,111,234.5,94,250.1,123,2.7,4,1,"False",1.92252252252252,2.49468085106383,2.03333333333333,0.675
131,415,"no","no",0,175.1,73,171.9,116,131.1,94,7.3,6,1,"False",2.3986301369863,1.48189655172414,1.39468085106383,1.21666666666667
154,510,"no","yes",32,192.3,82,165.3,134,205,74,9,1,2,"False",2.34512195121951,1.23358208955224,2.77027027027027,9
180,415,"no","no",0,143.5,121,189.3,111,174.9,82,8.8,5,3,"False",1.18595041322314,1.70540540540541,2.13292682926829,1.76
137,510,"no","yes",50,186.5,94,178,106,215.6,100,12.1,4,2,"False",1.98404255319149,1.67924528301887,2.156,3.025
106,510,"no","no",0,169.4,107,197.2,71,202.2,79,10.7,4,1,"False",1.58317757009346,2.77746478873239,2.55949367088608,2.675
98,408,"no","no",0,161,117,190.9,113,227.7,113,12.1,4,4,"False",1.37606837606838,1.68938053097345,2.01504424778761,3.025
43,415,"no","no",0,165.8,96,132,105,323.2,62,10.7,6,0,"False",1.72708333333333,1.25714285714286,5.21290322580645,1.78333333333333
121,415,"no","no",0,144.8,126,200.6,82,208.8,81,13.3,9,0,"True",1.14920634920635,2.44634146341463,2.57777777777778,1.47777777777778
40,510,"yes","no",0,170.7,55,179.1,108,281.9,89,8.2,9,3,"False",3.10363636363636,1.65833333333333,3.16741573033708,0.911111111111111
120,408,"no","no",0,169,87,111.1,93,118.7,102,12.2,3,3,"False",1.94252873563218,1.19462365591398,1.16372549019608,4.06666666666667
106,408,"no","yes",22,218.6,83,244.4,70,132.4,99,9.1,6,1,"False",2.63373493975904,3.49142857142857,1.33737373737374,1.51666666666667
66,415,"no","no",0,180.4,99,135.1,114,206,98,9.5,6,1,"False",1.82222222222222,1.18508771929825,2.10204081632653,1.58333333333333
93,408,"no","yes",22,306.2,123,189.7,83,240.3,107,11.7,2,0,"False",2.48943089430894,2.2855421686747,2.24579439252336,5.85
109,415,"no","yes",40,155.9,110,161.2,99,229.2,81,11.5,13,0,"False",1.41727272727273,1.62828282828283,2.82962962962963,0.884615384615385
93,415,"no","yes",36,178.7,134,178.6,102,126.8,82,8,4,2,"False",1.33358208955224,1.75098039215686,1.54634146341463,2
101,415,"no","no",0,253.2,89,237.9,114,154.3,85,9.7,7,4,"False",2.84494382022472,2.08684210526316,1.81529411764706,1.38571428571429
63,415,"no","yes",32,30.9,113,187,113,230.8,101,8.6,7,1,"False",0.273451327433628,1.65486725663717,2.28514851485149,1.22857142857143
98,510,"no","yes",29,111.1,105,217.9,101,248.1,108,6.6,3,2,"False",1.05809523809524,2.15742574257426,2.29722222222222,2.2
136,415,"no","no",0,232.9,119,191,103,222.5,59,10.7,3,0,"False",1.95714285714286,1.85436893203884,3.77118644067797,3.56666666666667
115,510,"no","yes",24,142.1,124,183.4,129,164.8,114,9.6,4,1,"False",1.14596774193548,1.42170542635659,1.44561403508772,2.4
34,408,"no","no",0,180.6,65,280.4,99,292.4,105,5,3,1,"False",2.77846153846154,2.83232323232323,2.7847619047619,1.66666666666667
192,415,"no","yes",36,156.2,77,215.5,126,279.1,83,9.9,6,2,"False",2.02857142857143,1.71031746031746,3.36265060240964,1.65
117,510,"no","no",0,158.7,84,181.7,91,177.3,67,7.7,10,2,"False",1.88928571428571,1.9967032967033,2.64626865671642,0.77
108,510,"yes","yes",36,153.8,105,246.2,62,150.9,125,11.1,4,1,"False",1.4647619047619,3.97096774193548,1.2072,2.775
156,415,"no","no",0,162.6,113,260.2,90,214.7,93,10.9,2,0,"False",1.43893805309735,2.89111111111111,2.30860215053763,5.45
61,415,"no","no",0,197.7,118,152.2,96,221,93,7,3,2,"False",1.67542372881356,1.58541666666667,2.37634408602151,2.33333333333333
119,408,"no","no",0,294.2,100,232.5,53,195,64,9,1,0,"True",2.942,4.38679245283019,3.046875,9
132,415,"no","yes",10,182.9,54,292.4,68,142.3,116,11.5,4,0,"False",3.38703703703704,4.3,1.22672413793103,2.875
29,415,"no","yes",38,149.4,93,189.8,96,127.4,71,6,3,1,"False",1.60645161290323,1.97708333333333,1.7943661971831,2
87,510,"no","no",0,120.5,99,210,81,224.7,141,8.6,2,2,"False",1.21717171717172,2.59259259259259,1.5936170212766,4.3
52,510,"no","yes",20,133.3,63,184.1,123,272.9,107,13.5,2,1,"False",2.11587301587302,1.49674796747967,2.55046728971963,6.75
115,408,"no","yes",30,181.2,65,193.2,62,153.2,92,9.9,6,2,"False",2.78769230769231,3.11612903225806,1.66521739130435,1.65
113,510,"no","no",0,150.1,120,200.1,85,266.7,105,11,3,2,"False",1.25083333333333,2.35411764705882,2.54,3.66666666666667
62,415,"no","no",0,120.7,70,307.2,76,203,99,13.1,6,4,"False",1.72428571428571,4.04210526315789,2.05050505050505,2.18333333333333
52,415,"no","no",0,204.4,97,273.2,128,179.6,118,11,5,1,"False",2.10721649484536,2.134375,1.52203389830508,2.2
120,415,"no","no",0,221.3,106,267.6,98,111.5,80,9.3,7,0,"False",2.0877358490566,2.73061224489796,1.39375,1.32857142857143
90,415,"no","no",0,179.2,77,210.7,99,276.9,58,9.2,6,2,"False",2.32727272727273,2.12828282828283,4.77413793103448,1.53333333333333
56,510,"no","yes",37,153.7,97,271.4,91,179,121,8.3,2,1,"False",1.58453608247423,2.98241758241758,1.47933884297521,4.15
83,510,"no","yes",36,95.9,87,261.6,105,228.6,109,13.3,4,0,"False",1.10229885057471,2.49142857142857,2.09724770642202,3.325
73,510,"no","no",0,159,123,233.3,95,178.9,155,15.2,3,2,"False",1.29268292682927,2.45578947368421,1.1541935483871,5.06666666666667
97,408,"no","no",0,239.8,125,214.8,111,143.3,81,8.7,5,2,"False",1.9184,1.93513513513514,1.76913580246914,1.74
145,510,"no","no",0,158.8,120,352.1,145,177.6,140,6.2,6,2,"False",1.32333333333333,2.42827586206897,1.26857142857143,1.03333333333333
69,408,"no","no",0,196.1,87,236.8,66,182.3,75,11.9,1,0,"False",2.25402298850575,3.58787878787879,2.43066666666667,11.9
111,408,"no","yes",13,193.1,104,111.6,98,227.4,94,12.1,4,1,"False",1.85673076923077,1.13877551020408,2.41914893617021,3.025
167,415,"no","no",0,94.9,114,315.8,105,181,71,10.8,6,0,"False",0.832456140350877,3.00761904761905,2.54929577464789,1.8
41,415,"no","no",0,102.9,114,107.9,119,277.6,99,11,4,6,"True",0.902631578947368,0.90672268907563,2.8040404040404,2.75
98,510,"yes","no",0,158.4,71,306.6,66,144.2,93,2.1,4,1,"False",2.23098591549296,4.64545454545455,1.5505376344086,0.525
34,415,"no","no",0,151,102,131.4,101,186.6,86,9.9,7,0,"False",1.48039215686275,1.3009900990099,2.16976744186046,1.41428571428571
128,510,"no","yes",29,179.3,104,225.9,86,323,78,8.6,7,0,"False",1.72403846153846,2.62674418604651,4.14102564102564,1.22857142857143
132,415,"no","no",0,200,104,149.6,101,137.1,110,18.9,2,1,"False",1.92307692307692,1.48118811881188,1.24636363636364,9.45
48,415,"no","no",0,210.8,84,189.6,98,157.6,99,16.4,3,2,"False",2.50952380952381,1.93469387755102,1.59191919191919,5.46666666666667
94,510,"no","no",0,190.6,108,152.3,95,144.7,97,7.5,5,1,"False",1.76481481481481,1.60315789473684,1.49175257731959,1.5
89,415,"no","yes",12,188,105,151.3,107,201.9,132,10.5,3,2,"False",1.79047619047619,1.41401869158879,1.52954545454545,3.5
92,415,"no","no",0,181.4,98,164.5,98,171,110,10.9,4,2,"False",1.85102040816327,1.67857142857143,1.55454545454545,2.725
149,415,"no","yes",18,148.5,106,114.5,106,178.3,98,6.5,4,0,"False",1.40094339622642,1.08018867924528,1.81938775510204,1.625
148,408,"no","yes",33,241.7,84,165.8,84,160.6,80,11.3,3,1,"False",2.87738095238095,1.97380952380952,2.0075,3.76666666666667
98,510,"no","no",0,167,60,125.1,65,262.5,100,8.9,2,1,"False",2.78333333333333,1.92461538461538,2.625,4.45
2,415,"no","yes",27,141.7,125,160.7,136,170.3,81,9.3,2,1,"False",1.1336,1.18161764705882,2.10246913580247,4.65
120,408,"no","no",0,180.8,93,190.1,82,192.3,66,10.5,7,2,"False",1.94408602150538,2.31829268292683,2.91363636363636,1.5
170,408,"no","yes",34,125.3,128,240.6,104,243.4,109,7,3,3,"False",0.97890625,2.31346153846154,2.23302752293578,2.33333333333333
69,415,"no","no",0,153.7,109,194,105,256.1,114,14.1,6,1,"False",1.41009174311927,1.84761904761905,2.24649122807018,2.35
67,510,"no","yes",20,230.6,40,189.1,58,162.2,115,9.4,2,1,"False",5.765,3.26034482758621,1.4104347826087,4.7
19,510,"no","yes",34,206.4,111,229.7,118,156.7,81,11.8,10,3,"False",1.85945945945946,1.94661016949153,1.93456790123457,1.18
77,510,"no","no",0,67.7,68,195.7,86,236.5,137,12,2,1,"False",0.995588235294118,2.27558139534884,1.72627737226277,6
120,415,"no","yes",27,179.6,142,262.8,103,239.9,81,11.1,2,1,"False",1.26478873239437,2.55145631067961,2.96172839506173,5.55
125,415,"yes","yes",29,260.8,81,163.7,112,271.7,117,17,6,1,"True",3.21975308641975,1.46160714285714,2.32222222222222,2.83333333333333
33,415,"no","no",0,200.5,117,159.9,111,196.2,84,16.3,6,3,"False",1.71367521367521,1.44054054054054,2.33571428571429,2.71666666666667
101,408,"no","no",0,131,148,237.7,126,281.3,111,12.6,4,3,"False",0.885135135135135,1.88650793650794,2.53423423423423,3.15
122,408,"no","no",0,128.3,89,237.7,62,166.6,128,11.2,5,1,"False",1.44157303370787,3.83387096774194,1.3015625,2.24
127,408,"no","no",0,139.6,94,240.9,112,127.1,88,8.8,4,2,"False",1.48510638297872,2.15089285714286,1.44431818181818,2.2
163,415,"no","yes",39,268.1,104,216.6,65,359.9,118,11.4,4,0,"False",2.57788461538462,3.33230769230769,3.05,2.85
76,415,"no","no",0,179.1,110,157.2,81,240,109,6.5,3,0,"False",1.62818181818182,1.94074074074074,2.20183486238532,2.16666666666667
98,408,"no","no",0,236.2,122,189.4,110,153.6,104,13.3,4,0,"False",1.93606557377049,1.72181818181818,1.47692307692308,3.325
56,415,"yes","no",0,177.7,114,215.6,110,236.7,67,10.5,5,1,"False",1.55877192982456,1.96,3.53283582089552,2.1
63,415,"no","no",0,211.8,84,230.9,137,217.1,99,10.7,9,3,"False",2.52142857142857,1.68540145985401,2.19292929292929,1.18888888888889
41,510,"no","no",0,182.1,89,211.5,104,207.4,124,6.8,1,1,"False",2.04606741573034,2.03365384615385,1.67258064516129,6.8
67,415,"no","no",0,178,77,233.6,88,175.6,88,6.3,4,2,"False",2.31168831168831,2.65454545454545,1.99545454545455,1.575
84,510,"no","no",0,203.4,125,182.9,88,213.7,121,13.8,2,1,"False",1.6272,2.07840909090909,1.76611570247934,6.9
63,415,"no","no",0,162.5,86,165.4,112,163.7,67,13.4,6,4,"True",1.88953488372093,1.47678571428571,2.44328358208955,2.23333333333333
98,415,"no","no",0,216.8,86,190.8,114,187.5,79,11,9,0,"False",2.52093023255814,1.67368421052632,2.37341772151899,1.22222222222222
91,415,"no","no",0,190.5,128,205.5,103,130.7,63,13.8,5,0,"False",1.48828125,1.99514563106796,2.07460317460317,2.76
114,415,"no","no",0,247.8,95,255.1,98,224.1,105,9.5,6,1,"True",2.60842105263158,2.6030612244898,2.13428571428571,1.58333333333333
75,408,"no","no",0,147.5,110,191.7,97,135,68,16.4,3,2,"False",1.34090909090909,1.97628865979381,1.98529411764706,5.46666666666667
88,408,"no","no",0,153.5,94,251.7,118,182.2,99,8.5,6,1,"False",1.63297872340426,2.13305084745763,1.84040404040404,1.41666666666667
73,415,"no","no",0,254.8,85,143.4,80,153.9,102,15,7,2,"False",2.99764705882353,1.7925,1.50882352941176,2.14285714285714
96,408,"no","no",0,102.1,74,93.7,88,236.2,125,14,2,1,"False",1.37972972972973,1.06477272727273,1.8896,7
106,415,"no","no",0,187.1,104,250.2,117,144.9,81,11,3,1,"False",1.79903846153846,2.13846153846154,1.78888888888889,3.66666666666667
167,415,"no","no",0,131.6,120,211.3,96,168.3,97,11.1,4,4,"True",1.09666666666667,2.20104166666667,1.73505154639175,2.775
100,510,"no","no",0,254.2,97,262,88,256.3,82,13.6,6,0,"True",2.62061855670103,2.97727272727273,3.12560975609756,2.26666666666667
96,415,"no","no",0,276.9,105,246.9,94,254.4,107,10.3,3,1,"True",2.63714285714286,2.62659574468085,2.37757009345794,3.43333333333333
79,415,"no","no",0,213.6,110,234.9,121,229.6,157,8.8,3,2,"False",1.94181818181818,1.94132231404959,1.4624203821656,2.93333333333333
49,510,"no","no",0,119.4,69,273.3,92,214.4,153,12.4,7,2,"False",1.7304347826087,2.97065217391304,1.40130718954248,1.77142857142857
41,510,"no","no",0,207.2,138,214.1,83,193,105,11.9,4,1,"False",1.50144927536232,2.57951807228916,1.83809523809524,2.975
94,408,"no","no",0,229.2,103,163.9,133,190.1,67,7.4,6,3,"False",2.2252427184466,1.23233082706767,2.83731343283582,1.23333333333333
170,415,"no","no",0,222.8,82,148.2,105,231.1,75,13.3,5,1,"False",2.71707317073171,1.41142857142857,3.08133333333333,2.66
85,408,"yes","no",0,165.4,107,196,126,349.2,110,9.6,7,2,"False",1.54579439252336,1.55555555555556,3.17454545454545,1.37142857142857
107,415,"no","no",0,157.1,79,162.6,124,150,138,12.1,6,1,"False",1.98860759493671,1.31129032258065,1.08695652173913,2.01666666666667
113,415,"no","no",0,187.6,97,208.2,118,158.9,101,8.7,6,2,"False",1.9340206185567,1.76440677966102,1.57326732673267,1.45
103,510,"no","no",0,246.5,47,195.5,84,200.5,96,11.7,4,1,"False",5.24468085106383,2.32738095238095,2.08854166666667,2.925
74,415,"no","no",0,102.7,89,149.3,100,188.1,114,11,5,0,"False",1.15393258426966,1.493,1.65,2.2
163,415,"no","no",0,191.3,89,193.9,87,268.4,121,12.8,4,1,"False",2.14943820224719,2.22873563218391,2.21818181818182,3.2
36,510,"no","no",0,178.6,83,213.1,103,198,119,10.9,5,1,"False",2.15180722891566,2.06893203883495,1.66386554621849,2.18
48,415,"no","no",0,190.4,92,317.5,85,133.4,113,8.3,4,2,"False",2.0695652173913,3.73529411764706,1.18053097345133,2.075
107,510,"no","yes",25,248.6,91,119.3,115,194.3,83,12,1,1,"False",2.73186813186813,1.03739130434783,2.34096385542169,12
99,415,"no","yes",31,244.1,71,203.4,58,234,115,7.7,4,3,"False",3.43802816901408,3.50689655172414,2.03478260869565,1.925
82,415,"no","no",0,135.4,102,237.1,122,118.3,91,17.5,4,0,"False",1.32745098039216,1.94344262295082,1.3,4.375
90,415,"no","no",0,214.9,97,117.8,117,133.7,78,11.8,2,2,"False",2.21546391752577,1.00683760683761,1.71410256410256,5.9
46,510,"yes","yes",27,170.9,73,184.7,77,130.8,94,6.1,7,2,"False",2.34109589041096,2.3987012987013,1.39148936170213,0.871428571428571
112,415,"no","no",0,214.8,112,209.7,104,164.4,97,9.4,5,3,"False",1.91785714285714,2.01634615384615,1.69484536082474,1.88
97,415,"no","yes",43,121.1,105,260.2,115,222.4,100,8.3,5,3,"False",1.15333333333333,2.26260869565217,2.224,1.66
131,415,"no","yes",28,249.6,87,227.2,138,239.9,92,7.6,3,3,"False",2.86896551724138,1.6463768115942,2.60760869565217,2.53333333333333
115,510,"no","yes",29,222.6,81,190.3,109,201.2,87,11.5,2,1,"False",2.74814814814815,1.74587155963303,2.31264367816092,5.75
83,415,"no","yes",41,155.9,122,162.3,107,127.6,105,13.1,5,3,"False",1.27786885245902,1.51682242990654,1.2152380952381,2.62
92,408,"no","yes",38,242.2,96,159.7,144,210,108,8.9,1,1,"False",2.52291666666667,1.10902777777778,1.94444444444444,8.9
84,415,"no","yes",42,214.3,112,188.2,107,333.5,117,11.3,10,0,"False",1.91339285714286,1.7588785046729,2.85042735042735,1.13
76,510,"yes","no",0,246.8,110,206.3,63,208.4,123,13.2,5,0,"True",2.24363636363636,3.27460317460317,1.69430894308943,2.64
45,415,"no","yes",32,235,85,240.5,101,147.1,88,7.7,3,2,"False",2.76470588235294,2.38118811881188,1.67159090909091,2.56666666666667
209,510,"no","no",0,255.1,124,230.6,110,218,69,8.5,5,3,"True",2.05725806451613,2.09636363636364,3.15942028985507,1.7
153,415,"no","yes",31,218.5,130,134.2,103,118.9,105,9.4,6,0,"False",1.68076923076923,1.30291262135922,1.13238095238095,1.56666666666667
144,510,"no","no",0,278.5,95,240.7,90,120,90,11.6,5,1,"True",2.93157894736842,2.67444444444444,1.33333333333333,2.32
68,510,"no","no",0,195.4,116,212.1,101,138.4,134,15.1,11,1,"False",1.68448275862069,2.1,1.03283582089552,1.37272727272727
80,415,"no","no",0,197.6,83,164.5,86,94,98,6.4,6,1,"False",2.38072289156626,1.91279069767442,0.959183673469388,1.06666666666667
71,408,"no","no",0,141.2,132,149.1,90,171.4,72,7,2,2,"False",1.06969696969697,1.65666666666667,2.38055555555556,3.5
134,415,"no","yes",40,142.9,105,88.6,61,290,96,10.8,6,1,"False",1.36095238095238,1.45245901639344,3.02083333333333,1.8
141,415,"no","no",0,217.1,110,241.5,111,253.5,103,12,6,0,"False",1.97363636363636,2.17567567567568,2.46116504854369,2
159,510,"no","yes",36,288.2,120,227.1,105,198.2,113,13.3,7,1,"False",2.40166666666667,2.16285714285714,1.75398230088496,1.9
89,408,"no","no",0,192.1,83,163.6,88,169.7,138,6.1,3,0,"False",2.3144578313253,1.85909090909091,1.22971014492754,2.03333333333333
123,415,"no","no",0,172.2,92,162.6,76,250.3,101,8.7,4,1,"False",1.87173913043478,2.13947368421053,2.47821782178218,2.175
100,408,"no","no",0,70.8,94,215.6,102,230.8,125,9.5,1,6,"True",0.753191489361702,2.11372549019608,1.8464,9.5
86,510,"no","yes",41,119,101,230,134,236.9,58,9.5,3,0,"False",1.17821782178218,1.71641791044776,4.08448275862069,3.16666666666667
73,415,"no","no",0,192.2,86,168.6,116,139.8,87,9.4,6,1,"False",2.23488372093023,1.45344827586207,1.60689655172414,1.56666666666667
37,510,"yes","no",0,172.9,119,183,86,226.4,100,9.8,1,0,"True",1.45294117647059,2.12790697674419,2.264,9.8
94,408,"no","no",0,136.2,114,165.1,118,137.9,71,9.6,5,0,"False",1.19473684210526,1.39915254237288,1.94225352112676,1.92
79,510,"no","yes",21,264.3,79,202.8,118,173.4,92,6.3,3,4,"False",3.34556962025316,1.71864406779661,1.88478260869565,2.1
59,510,"no","no",0,195,58,198.5,88,304.3,110,14.8,9,0,"False",3.36206896551724,2.25568181818182,2.76636363636364,1.64444444444444
114,510,"no","no",0,189.8,101,147.7,80,172.7,121,10.6,5,1,"False",1.87920792079208,1.84625,1.42727272727273,2.12
122,415,"no","yes",34,205.1,123,203.3,123,126.7,106,10.7,1,2,"False",1.66747967479675,1.65284552845528,1.19528301886792,10.7
99,415,"no","no",0,222.4,102,185.8,89,237.7,81,12,8,2,"False",2.18039215686275,2.0876404494382,2.93456790123457,1.5
111,415,"no","yes",36,96.8,123,170.6,105,166,85,13.4,4,2,"False",0.786991869918699,1.6247619047619,1.95294117647059,3.35
157,510,"no","yes",30,194.3,107,243.2,108,322.2,114,7.1,5,1,"False",1.81588785046729,2.25185185185185,2.82631578947368,1.42
31,408,"no","no",0,229.1,120,172.4,79,243.6,102,11,4,3,"False",1.90916666666667,2.18227848101266,2.38823529411765,2.75
127,408,"no","no",0,189.7,110,142.4,116,175.2,79,8.5,8,2,"False",1.72454545454545,1.22758620689655,2.21772151898734,1.0625
103,415,"no","no",0,174.7,151,148,56,168.2,109,15.8,3,6,"True",1.15695364238411,2.64285714285714,1.54311926605505,5.26666666666667
98,408,"no","no",0,158.5,90,254.4,67,178.4,104,14.8,5,2,"False",1.76111111111111,3.79701492537313,1.71538461538462,2.96
93,415,"no","no",0,174.1,127,176.8,73,240,111,10.7,3,0,"False",1.37086614173228,2.42191780821918,2.16216216216216,3.56666666666667
31,415,"no","yes",28,210.5,101,250.5,86,241.6,125,11.5,2,1,"False",2.08415841584158,2.91279069767442,1.9328,5.75
120,408,"no","no",0,212.1,131,209.4,104,167.2,96,5.3,5,1,"True",1.61908396946565,2.01346153846154,1.74166666666667,1.06
36,510,"yes","yes",42,196.8,89,254.9,122,138.3,126,20,6,0,"True",2.21123595505618,2.08934426229508,1.09761904761905,3.33333333333333
140,415,"no","no",0,231.9,101,160.1,94,110.4,98,14.3,6,3,"False",2.2960396039604,1.7031914893617,1.1265306122449,2.38333333333333
8,415,"no","no",0,176,97,234.2,136,193.5,134,8.5,5,1,"False",1.81443298969072,1.72205882352941,1.44402985074627,1.7
169,408,"no","no",0,240.7,119,141.1,102,120.6,56,7.7,2,2,"False",2.02268907563025,1.38333333333333,2.15357142857143,3.85
81,415,"no","no",0,176.1,113,162,80,160.9,83,11.9,4,1,"False",1.55840707964602,2.025,1.93855421686747,2.975
172,408,"no","no",0,203.9,109,234,123,160.7,65,17.8,4,4,"False",1.87064220183486,1.90243902439024,2.47230769230769,4.45
50,510,"no","no",0,160.1,64,208.7,123,199.7,84,7.6,12,5,"True",2.5015625,1.69674796747967,2.37738095238095,0.633333333333333
143,408,"yes","no",0,186.9,98,196.5,110,215.3,104,12.3,3,4,"False",1.90714285714286,1.78636363636364,2.07019230769231,4.1
42,408,"no","no",0,146.3,84,255.9,113,45,117,8,12,1,"False",1.74166666666667,2.2646017699115,0.384615384615385,0.666666666666667
120,510,"no","no",0,163.6,109,237.3,95,186.2,141,12.3,5,0,"False",1.50091743119266,2.49789473684211,1.32056737588652,2.46
91,415,"no","no",0,153.2,70,231.7,91,115.1,80,9.8,3,4,"True",2.18857142857143,2.54615384615385,1.43875,3.26666666666667
157,415,"no","no",0,152.7,105,257.5,80,198.1,93,9.4,4,1,"False",1.45428571428571,3.21875,2.13010752688172,2.35
82,408,"no","no",0,183.6,111,303.5,88,189.8,115,10.3,6,0,"False",1.65405405405405,3.44886363636364,1.6504347826087,1.71666666666667
93,415,"no","no",0,214.4,112,261.5,97,280.8,112,14.8,3,0,"True",1.91428571428571,2.69587628865979,2.50714285714286,4.93333333333333
112,510,"no","no",0,172.1,73,228,136,269.4,96,14.1,3,2,"False",2.35753424657534,1.67647058823529,2.80625,4.7
146,510,"no","no",0,138.4,104,158.9,122,47.4,73,3.9,9,4,"True",1.33076923076923,1.30245901639344,0.649315068493151,0.433333333333333
85,408,"no","no",0,209.8,82,194.5,94,200.4,85,11.3,3,0,"False",2.55853658536585,2.06914893617021,2.35764705882353,3.76666666666667
153,415,"no","no",0,202.2,132,158.9,78,111.4,98,8.6,4,2,"False",1.53181818181818,2.03717948717949,1.13673469387755,2.15
82,415,"no","no",0,167.1,77,131.8,79,187.4,98,9.4,1,6,"True",2.17012987012987,1.66835443037975,1.91224489795918,9.4
153,408,"no","yes",28,235.6,74,227.9,37,170.3,103,15.4,9,0,"False",3.18378378378378,6.15945945945946,1.65339805825243,1.71111111111111
67,408,"no","no",0,144.7,91,219.6,106,233.5,98,12.6,8,1,"False",1.59010989010989,2.07169811320755,2.38265306122449,1.575
68,510,"yes","no",0,197.7,99,188.8,106,254.6,80,19.2,4,3,"True",1.9969696969697,1.7811320754717,3.1825,4.8
65,415,"no","no",0,144.3,109,331.3,89,155.3,69,11.8,15,3,"False",1.32385321100917,3.72247191011236,2.25072463768116,0.786666666666667
113,510,"no","no",0,193.1,93,206.4,85,215.9,102,11.1,2,1,"False",2.07634408602151,2.42823529411765,2.11666666666667,5.55
116,408,"no","no",0,51.1,106,208.6,137,198,92,12.3,3,1,"False",0.482075471698113,1.52262773722628,2.15217391304348,4.1
107,408,"no","no",0,114.9,119,239.7,91,165.3,112,12.6,5,2,"False",0.965546218487395,2.63406593406593,1.47589285714286,2.52
116,415,"no","no",0,154,127,280.4,68,213,56,8.6,2,6,"False",1.21259842519685,4.12352941176471,3.80357142857143,4.3
204,510,"no","no",0,205.2,145,154.8,95,191.4,77,14.1,5,3,"False",1.4151724137931,1.62947368421053,2.48571428571429,2.82
171,408,"no","no",0,171.9,99,249.2,95,174.9,81,12.5,4,1,"False",1.73636363636364,2.62315789473684,2.15925925925926,3.125
57,415,"no","no",0,167.1,103,188.4,112,111.4,74,9.1,2,1,"False",1.62233009708738,1.68214285714286,1.50540540540541,4.55
132,415,"yes","yes",18,130.7,86,186.1,98,204.8,103,11.9,6,0,"False",1.51976744186046,1.89897959183673,1.98834951456311,1.98333333333333
99,408,"no","no",0,95.4,105,207.2,101,136,117,5.6,5,1,"False",0.908571428571429,2.05148514851485,1.16239316239316,1.12
103,510,"no","yes",29,164.1,111,219.1,96,220.3,108,12.3,9,0,"False",1.47837837837838,2.28229166666667,2.03981481481481,1.36666666666667
105,415,"no","no",0,204.6,111,134.4,109,260.8,69,5.7,7,1,"False",1.84324324324324,1.23302752293578,3.77971014492754,0.814285714285714
163,408,"no","no",0,197,109,202.6,128,206.4,80,9.1,10,1,"False",1.80733944954128,1.5828125,2.58,0.91
189,510,"no","no",0,219.9,80,143.3,117,130.6,69,11.7,7,1,"False",2.74875,1.22478632478632,1.89275362318841,1.67142857142857
104,510,"no","no",0,142.6,88,85.4,96,246.4,80,14,4,1,"False",1.62045454545455,0.889583333333333,3.08,3.5
48,408,"no","no",0,52,60,132,79,185.8,85,12.3,2,2,"False",0.866666666666667,1.67088607594937,2.18588235294118,6.15
15,415,"no","no",0,121.1,130,216,86,235.1,33,16.1,5,2,"False",0.931538461538462,2.51162790697674,7.12424242424242,3.22
149,408,"no","yes",28,212.8,117,159.9,86,222.7,88,0,0,1,"False",1.81880341880342,1.8593023255814,2.53068181818182,NA
54,415,"yes","no",0,214.1,77,240.5,94,188.9,75,10.1,3,1,"False",2.78051948051948,2.55851063829787,2.51866666666667,3.36666666666667
83,510,"no","no",0,259.7,106,152.7,116,224.7,92,10.2,2,0,"False",2.45,1.31637931034483,2.44239130434783,5.1
60,510,"no","yes",31,191.8,75,267.8,135,200.5,62,12.8,3,2,"False",2.55733333333333,1.9837037037037,3.23387096774194,4.26666666666667
113,510,"no","no",0,155,93,330.6,106,189.4,123,13.5,3,1,"False",1.66666666666667,3.1188679245283,1.53983739837398,4.5
90,408,"yes","no",0,207.1,87,208.5,87,146,95,4.4,5,2,"False",2.38045977011494,2.39655172413793,1.53684210526316,0.88
112,415,"no","no",0,166,79,74.6,100,247.9,74,6.3,7,0,"False",2.10126582278481,0.746,3.35,0.9
108,510,"no","no",0,293,88,160.6,101,143.9,87,10,6,2,"False",3.32954545454545,1.59009900990099,1.65402298850575,1.66666666666667
144,510,"no","yes",37,219.9,102,222.1,77,118.5,111,10,4,1,"False",2.15588235294118,2.88441558441558,1.06756756756757,2.5
20,415,"no","yes",35,171.5,98,153.1,127,165.6,125,7.1,3,0,"False",1.75,1.20551181102362,1.3248,2.36666666666667
163,415,"no","no",0,122.4,129,113.4,108,180.2,97,12.5,7,1,"False",0.948837209302326,1.05,1.85773195876289,1.78571428571429
111,415,"no","yes",21,127.1,94,228.3,116,166.7,108,7.1,3,1,"False",1.35212765957447,1.96810344827586,1.54351851851852,2.36666666666667
132,415,"no","no",0,240.1,115,180.4,91,133.4,122,8,6,3,"False",2.08782608695652,1.98241758241758,1.09344262295082,1.33333333333333
97,415,"no","no",0,245.2,109,165.5,152,159.2,96,9.1,8,1,"False",2.24954128440367,1.08881578947368,1.65833333333333,1.1375
129,415,"no","yes",23,210.7,119,137.4,51,248.2,92,7.9,6,2,"False",1.77058823529412,2.69411764705882,2.69782608695652,1.31666666666667
